16:31:00.912,None
16:31:17.935,array('B', [1, 185, 168, 248, 224, 24, 81, 253, 151, 32, 180, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.951,array('B', [1, 184, 179, 248, 40, 24, 99, 253, 127, 32, 160, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.956,array('B', [1, 183, 228, 247, 113, 24, 118, 253, 62, 32, 100, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.964,array('B', [33, 180, 56, 246, 28, 24, 154, 253, 44, 32, 83, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.971,array('B', [17, 179, 165, 246, 64, 25, 20, 253, 22, 32, 61, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.981,array('B', [1, 179, 56, 245, 70, 24, 51, 253, 6, 32, 43, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.986,array('B', [1, 180, 38, 245, 125, 22, 245, 252, 204, 31, 232, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.991,array('B', [1, 183, 216, 247, 22, 22, 245, 252, 181, 31, 203, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:17.995,array('B', [1, 184, 51, 247, 34, 23, 81, 252, 158, 31, 171, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.003,array('B', [33, 184, 192, 247, 126, 23, 166, 252, 146, 31, 154, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.020,array('B', [1, 185, 113, 249, 102, 24, 81, 252, 128, 31, 119, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.025,array('B', [1, 184, 149, 250, 5, 25, 246, 252, 121, 31, 102, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.032,array('B', [17, 180, 221, 250, 230, 30, 254, 252, 115, 31, 87, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.036,array('B', [1, 178, 238, 250, 200, 30, 59, 252, 107, 31, 61, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.040,array('B', [1, 178, 122, 251, 78, 30, 77, 252, 100, 31, 38, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.047,array('B', [17, 178, 110, 251, 66, 31, 41, 252, 75, 30, 213, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.052,array('B', [1, 178, 202, 250, 194, 33, 54, 252, 67, 30, 179, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.058,array('B', [17, 179, 68, 250, 163, 33, 170, 252, 64, 30, 156, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.063,array('B', [1, 179, 227, 250, 139, 32, 175, 252, 62, 30, 137, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.067,array('B', [1, 181, 123, 250, 47, 29, 242, 252, 57, 30, 102, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.081,array('B', [1, 182, 228, 249, 248, 28, 40, 252, 54, 30, 82, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.085,array('B', [1, 184, 179, 249, 132, 26, 9, 252, 53, 30, 58, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.092,array('B', [17, 188, 16, 247, 119, 22, 239, 252, 59, 30, 29, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.097,array('B', [1, 188, 156, 246, 192, 22, 86, 252, 66, 30, 14, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.109,array('B', [49, 188, 138, 246, 113, 21, 239, 252, 76, 30, 2, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.113,array('B', [1, 186, 247, 245, 174, 21, 196, 252, 128, 29, 226, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.117,array('B', [1, 184, 2, 245, 39, 23, 7, 252, 147, 29, 220, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.122,array('B', [1, 182, 142, 245, 39, 23, 191, 252, 188, 29, 210, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.129,array('B', [17, 180, 172, 245, 82, 24, 221, 252, 221, 29, 205, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.143,array('B', [1, 178, 110, 245, 100, 26, 210, 253, 21, 29, 199, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.153,array('B', [33, 176, 79, 246, 156, 32, 102, 253, 43, 29, 197, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.157,array('B', [1, 177, 6, 247, 168, 31, 187, 253, 69, 29, 195, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.161,array('B', [1, 178, 43, 248, 108, 29, 89, 253, 99, 29, 191, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.173,array('B', [1, 179, 80, 248, 248, 28, 76, 253, 157, 29, 175, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.178,array('B', [1, 180, 233, 249, 65, 28, 21, 253, 183, 29, 165, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.184,array('B', [17, 186, 174, 249, 10, 28, 89, 253, 214, 29, 157, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.189,array('B', [1, 187, 211, 248, 217, 25, 240, 253, 234, 29, 152, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.201,array('B', [17, 188, 77, 248, 236, 24, 2, 253, 255, 29, 148, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.213,array('B', [49, 188, 16, 248, 199, 23, 44, 254, 71, 29, 136, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.218,array('B', [1, 185, 33, 247, 156, 25, 179, 254, 109, 29, 133, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.222,array('B', [1, 182, 8, 247, 132, 26, 179, 254, 145, 29, 132, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.228,array('B', [17, 180, 154, 247, 71, 27, 58, 254, 190, 29, 132, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.233,array('B', [1, 179, 86, 247, 89, 27, 229, 255, 27, 29, 140, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.237,array('B', [1, 178, 183, 247, 126, 29, 107, 255, 87, 29, 147, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.242,array('B', [1, 178, 202, 247, 180, 30, 53, 255, 112, 29, 151, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.246,array('B', [1, 179, 43, 247, 254, 29, 242, 255, 142, 29, 157, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.263,array('B', [1, 179, 196, 248, 4, 28, 223, 255, 176, 29, 164, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.268,array('B', [1, 180, 44, 247, 223, 27, 198, 255, 202, 29, 170, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.273,array('B', [1, 183, 210, 248, 53, 23, 117, 255, 223, 29, 175, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.278,array('B', [1, 183, 252, 248, 22, 23, 123, 255, 250, 29, 182, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.282,array('B', [1, 184, 125, 248, 28, 24, 148, 0, 16, 29, 187, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.286,array('B', [1, 184, 247, 248, 205, 25, 57, 0, 129, 29, 216, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.291,array('B', [1, 184, 253, 249, 65, 25, 69, 0, 162, 29, 226, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.295,array('B', [1, 184, 51, 249, 77, 24, 209, 0, 187, 29, 233, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.299,array('B', [1, 183, 63, 248, 224, 25, 14, 0, 217, 29, 243, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.304,array('B', [1, 182, 142, 248, 108, 25, 228, 0, 240, 29, 251, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.308,array('B', [1, 182, 112, 248, 156, 27, 186, 1, 13, 30, 5, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.313,array('B', [1, 182, 112, 248, 187, 29, 71, 1, 35, 30, 14, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.319,array('B', [1, 181, 178, 248, 40, 30, 144, 1, 56, 30, 23, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.325,array('B', [17, 181, 50, 247, 211, 30, 126, 1, 80, 30, 36, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.330,array('B', [1, 180, 209, 248, 4, 29, 138, 1, 96, 30, 47, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.336,array('B', [17, 180, 160, 248, 4, 28, 156, 1, 114, 30, 62, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.341,array('B', [1, 180, 93, 247, 107, 28, 82, 1, 128, 30, 75, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.345,array('B', [1, 180, 160, 247, 168, 28, 64, 1, 148, 30, 95, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.350,array('B', [1, 180, 233, 247, 254, 27, 198, 1, 168, 30, 114, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.354,array('B', [1, 180, 215, 247, 156, 27, 70, 1, 184, 30, 131, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.360,array('B', [17, 181, 105, 247, 83, 27, 21, 1, 202, 30, 153, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.365,array('B', [1, 182, 179, 247, 83, 26, 247, 1, 216, 30, 170, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.370,array('B', [1, 183, 81, 246, 223, 26, 51, 1, 228, 30, 185, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.380,array('B', [1, 183, 94, 246, 95, 25, 8, 1, 241, 30, 203, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.387,array('B', [17, 183, 100, 246, 137, 23, 246, 2, 0, 30, 226, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.391,array('B', [1, 182, 234, 247, 3, 24, 142, 2, 12, 30, 246, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.398,array('B', [17, 182, 8, 246, 235, 25, 246, 2, 24, 31, 9, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.410,array('B', [17, 181, 105, 247, 187, 27, 39, 2, 34, 31, 25, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.417,array('B', [17, 180, 245, 247, 235, 27, 64, 2, 56, 31, 64, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.424,array('B', [17, 182, 106, 247, 248, 26, 45, 2, 64, 31, 89, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.428,array('B', [1, 183, 106, 247, 211, 25, 14, 2, 69, 31, 121, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.450,array('B', [1, 184, 39, 247, 229, 24, 81, 2, 71, 31, 152, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.455,array('B', [1, 185, 46, 248, 28, 24, 26, 2, 69, 31, 207, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.460,array('B', [1, 184, 27, 247, 95, 25, 33, 2, 68, 31, 238, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.465,array('B', [1, 182, 209, 246, 241, 26, 167, 2, 67, 32, 4, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.469,array('B', [1, 181, 111, 247, 22, 27, 161, 2, 65, 32, 21, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.478,array('B', [33, 180, 117, 247, 71, 27, 198, 2, 42, 32, 125, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.482,array('B', [1, 179, 117, 247, 77, 27, 168, 2, 31, 32, 150, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.486,array('B', [1, 177, 208, 246, 211, 27, 235, 2, 21, 32, 172, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.490,array('B', [1, 177, 177, 246, 198, 28, 235, 2, 6, 32, 199, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.506,array('B', [1, 178, 0, 246, 235, 29, 223, 1, 249, 32, 221, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.510,array('B', [1, 180, 154, 247, 10, 27, 125, 1, 218, 33, 15, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.542,array('B', [49, 181, 191, 247, 71, 24, 179, 1, 202, 33, 39, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.546,array('B', [1, 182, 191, 247, 16, 22, 215, 1, 184, 33, 63, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.553,array('B', [17, 185, 235, 247, 107, 22, 123, 1, 113, 33, 155, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.558,array('B', [1, 185, 64, 247, 71, 23, 75, 1, 93, 33, 181, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.562,array('B', [1, 183, 240, 246, 253, 25, 14, 1, 75, 33, 205, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.566,array('B', [1, 182, 191, 247, 46, 26, 118, 0, 203, 34, 92, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.571,array('B', [1, 181, 154, 247, 58, 27, 64, 0, 185, 34, 110, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.575,array('B', [1, 180, 13, 247, 150, 27, 180, 0, 150, 34, 142, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.580,array('B', [1, 178, 202, 247, 174, 28, 28, 0, 123, 34, 165, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.586,array('B', [17, 177, 165, 248, 10, 29, 22, 0, 100, 34, 183, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.595,array('B', [1, 177, 18, 248, 114, 30, 77, 0, 77, 34, 200, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.601,array('B', [17, 177, 37, 248, 138, 31, 108, 0, 47, 34, 216, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.605,array('B', [1, 178, 61, 248, 254, 31, 163, 0, 22, 34, 223, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.610,array('B', [1, 180, 1, 249, 175, 30, 101, 255, 232, 34, 217, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.616,array('B', [17, 181, 62, 249, 254, 29, 65, 255, 205, 34, 203, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.626,array('B', [33, 182, 203, 250, 84, 27, 186, 255, 147, 34, 161, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.633,array('B', [17, 185, 143, 250, 188, 25, 216, 255, 98, 34, 121, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.637,array('B', [1, 188, 217, 251, 72, 23, 105, 255, 72, 34, 98, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.643,array('B', [1, 189, 102, 251, 127, 22, 172, 255, 47, 34, 76, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.656,array('B', [49, 189, 96, 251, 133, 22, 38, 255, 6, 34, 40, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.665,array('B', [17, 188, 230, 251, 11, 22, 56, 254, 202, 33, 239, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.669,array('B', [1, 186, 247, 249, 114, 24, 44, 254, 179, 33, 218, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.673,array('B', [1, 185, 27, 248, 114, 24, 93, 254, 158, 33, 197, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.687,array('B', [17, 183, 81, 247, 138, 24, 93, 254, 138, 33, 177, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.691,array('B', [1, 181, 136, 247, 34, 25, 81, 254, 76, 33, 110, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.700,array('B', [33, 178, 196, 246, 150, 27, 33, 254, 53, 33, 85, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.704,array('B', [1, 178, 31, 246, 107, 27, 46, 254, 38, 33, 68, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.724,array('B', [17, 178, 122, 246, 131, 26, 253, 254, 16, 33, 42, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.731,array('B', [17, 182, 8, 247, 77, 23, 184, 253, 224, 32, 244, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.735,array('B', [1, 184, 234, 247, 248, 20, 244, 253, 209, 32, 226, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.756,array('B', [1, 186, 162, 248, 126, 19, 177, 253, 175, 32, 185, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.761,array('B', [1, 187, 156, 248, 230, 19, 67, 253, 123, 32, 116, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.765,array('B', [1, 187, 254, 251, 17, 27, 9, 253, 108, 32, 87, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.769,array('B', [1, 186, 241, 251, 127, 28, 58, 253, 104, 32, 74, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.773,array('B', [1, 185, 143, 251, 164, 28, 235, 253, 102, 32, 63, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.786,array('B', [17, 184, 100, 251, 164, 29, 168, 253, 83, 31, 246, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.791,array('B', [1, 182, 234, 251, 145, 30, 224, 253, 77, 31, 228, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.799,array('B', [17, 178, 208, 251, 54, 34, 255, 253, 71, 31, 210, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.806,array('B', [17, 178, 19, 250, 175, 34, 66, 253, 66, 31, 196, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.810,array('B', [1, 178, 67, 250, 78, 33, 35, 253, 59, 31, 178, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.814,array('B', [1, 179, 56, 249, 163, 30, 236, 253, 30, 31, 105, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.820,array('B', [1, 179, 233, 249, 102, 29, 28, 253, 13, 31, 59, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.827,array('B', [17, 181, 75, 249, 29, 26, 240, 253, 8, 31, 41, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.841,array('B', [17, 183, 118, 248, 150, 25, 191, 253, 4, 31, 12, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.848,array('B', [17, 185, 143, 248, 22, 24, 221, 253, 5, 30, 253, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.854,array('B', [1, 187, 254, 247, 77, 18, 73, 253, 11, 30, 234, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.859,array('B', [1, 188, 16, 246, 217, 17, 152, 253, 21, 30, 218, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.868,array('B', [33, 187, 235, 246, 125, 18, 122, 253, 36, 30, 201, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.882,array('B', [0])
16:31:18.886,array('B', [1, 183, 33, 245, 125, 24, 203, 253, 117, 30, 178, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.890,array('B', [1, 178, 208, 245, 229, 25, 228, 253, 143, 30, 176, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.902,array('B', [17, 177, 208, 246, 34, 26, 216, 253, 184, 30, 172, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.909,array('B', [17, 176, 238, 246, 156, 28, 89, 253, 215, 30, 167, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.913,array('B', [1, 178, 31, 247, 144, 30, 187, 253, 255, 30, 161, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.933,array('B', [17, 179, 123, 248, 71, 29, 138, 254, 12, 30, 158, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.939,array('B', [17, 181, 99, 248, 217, 27, 168, 254, 31, 30, 154, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.944,array('B', [1, 188, 22, 249, 16, 25, 20, 254, 62, 30, 142, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.948,array('B', [1, 188, 132, 249, 35, 23, 197, 254, 77, 30, 136, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.952,array('B', [1, 188, 95, 248, 230, 22, 233, 254, 97, 30, 131, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.963,array('B', [1, 187, 254, 248, 150, 22, 227, 254, 184, 30, 118, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
16:31:18.968,array('B', [1, 187, 58, 248, 47, 23, 117, 254, 205, 30, 117, 0, 0, 0, 0, 0, 0, 0, 0, 165, 165, 165, 165, 165, 165, 165, 165])
